id,name,source,genre,role,gm_programs,instrument_families,container,member,pack
11ae9eb536c85d524198,9368344_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9368344_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
88ab8b5db3b9dffe22ae,9368748_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9368748_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
aadc76079732200209b3,9368785_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9368785_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
7211018e4fa25b9d9846,9369120_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9369120_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
a4c8619fc001eaaa9e09,9369536_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9369536_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
001ab69c4b5483aaf664,9369558_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9369558_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
4d3575dc94189a2d3e38,9369645_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9369645_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
567bc1da69b52d4b1a68,9369729_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9369729_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
ea3bd0cd7a12bfa34e1d,9370152_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9370152_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
7452dc73fff0e5190572,9371081_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9371081_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
d451f7f0b21e3aff6de4,9371405_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9371405_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
cde71c758af43194eac6,9371514_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9371514_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
d750281ee70197ce527b,9371583_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9371583_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
b2286837aaeb65a01972,9371807_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9371807_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
da67fc80c79f8dea8ea0,9372201_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9372201_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
d4aff70b7cd879de20b6,9372766_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9372766_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
b9396a03c30c75ae2b4e,9372980_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9372980_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
c9d83cbd68bdde7e5849,9373159_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9373159_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
10d9cae3b95058791203,9373272_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9373272_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
6d0246a2e28e6313795a,9373676_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9373676_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
8989f672342dd7d7080d,9374326_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9374326_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
2e7cb3969e8e79c9f09f,9374329_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9374329_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5d2a11b06ed1bcfad04c,9374458_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9374458_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
dbb2fc43f2415629eb5b,9374460_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9374460_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5145ce6b20ac4cc66875,9374810_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9374810_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
7ab91970107bae3c4462,9375030_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375030_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
e11c43a8f41a34814aa5,9375158_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375158_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
ddfec135f1b29ab4e684,9375461_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375461_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
bb9d3b53cab4646aea88,9375807_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375807_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
0de7078791a2c52e215a,9375934_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375934_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
e311c43556225cd38595,9375944_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375944_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
532fe1d55eaf0f05b3e3,9375966_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375966_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
6f82b56069add832eed3,9375967_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9375967_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
b662716b59a3b67246a8,9376021_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9376021_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
35f6583c214a3b55cc0d,9376053_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9376053_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
a8e20cd2e07747724a52,9376373_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9376373_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5a52c2454bbf70e7f34b,9376472_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9376472_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
ce3bf1a90b4dd0ce1837,9376508_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9376508_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
8caf19c092e9990952b1,9376516_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9376516_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
e336e30b46a7d6b514a3,9377368_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9377368_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
71e6b4c311bd11337a97,9377940_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9377940_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
315f59d95eec4448be86,9378205_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9378205_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
ab6563190efed208889a,9378696_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9378696_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
56d73ec3fae26529ff58,9378912_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9378912_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
a8afb31bbf6d38ef1333,9378959_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9378959_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
8f919c880c2ab6656264,9379147_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9379147_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
f6a4a77aee287e1aa9f4,9380313_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9380313_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
b05ac17bf6b7c369c843,9380678_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9380678_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
ee0d5601c209eb4bae55,9380901_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9380901_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
297fe1b7dfac86a9fdad,9381808_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9381808_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
6ca96ee669f0bed75dca,9382260_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9382260_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
71a50a28410175156cfd,9382620_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9382620_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
474f4b0d9e5ed6318069,9382675_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9382675_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
14c9650f4be02dda0831,9382928_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9382928_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
e512adbedbafcd7d3772,9383059_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383059_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5c42e859b8399fc6a193,9383179_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383179_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5b414f704ec52adcacb7,9383333_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383333_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
fe3f6dfb71abc6d09852,9383378_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383378_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
4e540c63852985c16910,9383479_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383479_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
013b28f42043f633a931,9383530_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383530_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
57799ea914df3a737295,9383745_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383745_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
28bd6e4c2bbbabea0a96,9383765_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383765_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
19e03e867b2bfa50c29a,9383947_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9383947_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
1c6605cfd0fbf9ef4718,9385156_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9385156_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
39baf19e3893a9138de5,9385268_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9385268_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
112a5dc1d0fbe719d654,9385526_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9385526_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
b8b4507d137eb098a45e,9386405_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9386405_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
3465f45c95061adfae4a,9386668_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9386668_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
1078f57ced1594e93adb,9386983_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9386983_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5859ad30b98e5bfe6abd,9387119_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9387119_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
fcf93dbd9e8a61bd14cb,9387350_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9387350_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
b8bdf86897ae398419c9,9387537_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9387537_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
b94c5c2da6008cec3f1a,9388088_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9388088_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
4d1ec8684c1acd19dc57,9388121_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9388121_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
2f3462a556cfcd6b6125,9388490_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9388490_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
2fc2c842e27be6bf9f85,9388865_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9388865_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
aa883e02359c2052db4d,9388928_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9388928_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
50036a8f75a242d7a44d,9388972_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9388972_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5e4e13499ed1775f2822,9389642_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9389642_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
2b56871087d3be0188a5,9389693_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9389693_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
12e35a1a89ddf7192a39,9389887_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9389887_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
67c464c3527fb5906bea,9390547_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9390547_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
0045adcf532ae7234751,9390586_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9390586_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
4b696c4f427816064612,9390830_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9390830_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
1f18047ce22f79b504cc,9390862_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9390862_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
061fa9043495b89491a2,9391824_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9391824_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
dede73d53abd958653a2,9392004_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9392004_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
763957dba7ae5d568c06,9392029_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9392029_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
f13761bc8fc1e9eb5664,9392236_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9392236_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
72e94a2057b29dbc1738,9392440_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9392440_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
f42af4a7656f73940bba,9392521_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9392521_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
a662f6e4a37243698775,9392599_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9392599_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
40d75ba640637d80c5f9,9392816_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9392816_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
99638f069c40c8c60d71,9393302_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9393302_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
5928c2f2651953f548a6,9393427_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9393427_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
f2783d804d5969dfabd7,9393929_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9393929_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
f0a20af89599729b5bba,9394172_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9394172_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
8c25cd7febfddc017e6d,9394197_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9394197_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
9f42f1cfa76fa2e796ec,9394271_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9394271_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
cbc7964d1a9ede29f85b,9394830_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9394830_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
3b23fe7399b412ee2170,9395292_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9395292_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
3f1a4f0505f5c652762e,9395881_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9395881_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
affb4aa78bf0b89405de,9396360_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,9396360_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__029.zip
